Iteration	expexted_value	risk	lambda
58	43552.909	423.075	0.900
59	42346.396	526.854	0.900
60	40738.012	454.539	0.900
61	35281.857	340.630	0.900
62	38126.401	352.812	0.900
63	40546.991	446.431	0.900
64	39294.771	351.653	0.900
65	38286.104	359.201	0.900
66	40934.806	375.803	0.900
67	43599.689	475.704	0.900
68	43753.093	501.379	0.900
69	40811.552	501.008	0.900
70	44295.046	546.317	0.900
71	47486.512	607.752	0.900
72	39729.890	426.021	0.900
73	41833.591	525.831	0.900
74	40558.216	437.598	0.900
75	37308.424	387.389	0.900
76	39752.767	387.691	0.900
77	36946.761	365.104	0.900
78	40430.254	398.716	0.900
79	39392.067	388.244	0.900
80	42047.460	456.694	0.900
81	41540.650	440.370	0.900
82	44324.586	500.216	0.900
83	40833.842	470.377	0.900
84	42771.163	393.494	0.900
85	39658.785	366.658	0.900
86	40546.157	365.774	0.900
87	42838.575	416.623	0.900
88	43340.825	390.849	0.900
89	39062.235	359.712	0.900
90	41845.842	388.701	0.900
91	39915.222	356.224	0.900
92	40778.654	343.779	0.900
93	39940.842	422.243	0.900
94	41116.797	425.365	0.900
95	41643.431	447.450	0.900
96	43793.940	410.929	0.900
97	42776.136	366.178	0.900
98	44332.609	447.437	0.900
99	41518.247	384.964	0.900
1	50607.057	515.185	0.910
2	47406.197	530.993	0.910
3	47878.510	460.909	0.910
4	44331.311	542.199	0.910
5	44913.026	466.150	0.910
6	47644.509	606.660	0.910
7	46025.509	465.312	0.910
8	48662.374	616.986	0.910
9	45630.464	463.712	0.910
10	42108.265	423.114	0.910
11	44749.603	417.448	0.910
12	44114.643	485.234	0.910
13	44522.706	437.360	0.910
14	46723.245	447.739	0.910
15	43924.326	401.012	0.910
16	46786.785	419.825	0.910
17	39644.840	380.702	0.910
18	43167.039	411.941	0.910
19	36990.081	331.042	0.910
20	39571.532	330.473	0.910
21	36750.308	335.705	0.910
22	39434.977	349.271	0.910
23	41344.970	455.124	0.910
24	43449.185	432.422	0.910
25	47695.407	547.798	0.910
26	44213.819	412.006	0.910
27	46851.839	487.101	0.910
28	48191.371	451.778	0.910
29	45036.211	434.865	0.910
30	48109.626	407.116	0.910
31	41517.497	440.099	0.910
32	42860.724	375.137	0.910
33	37851.316	326.004	0.910
34	40294.662	338.815	0.910
35	39386.025	425.010	0.910
36	40742.913	397.431	0.910
37	45532.148	466.967	0.910
38	43815.690	430.423	0.910
39	48382.602	546.764	0.910
40	44580.858	422.615	0.910
41	49450.105	497.782	0.910
42	50370.266	509.003	0.910
43	43888.284	440.900	0.910
44	52199.051	529.631	0.910
45	52685.570	555.942	0.910
46	44592.800	443.058	0.910
47	39865.347	432.949	0.910
48	38959.779	343.352	0.910
49	40853.565	487.935	0.910
50	40009.091	454.929	0.910
51	40640.324	462.789	0.910
52	44023.085	553.017	0.910
53	44289.152	458.069	0.910
54	47420.704	546.771	0.910
55	42970.268	371.054	0.910
56	40941.447	343.910	0.910
57	43208.177	355.698	0.910
58	44036.830	380.767	0.910
59	42816.911	474.169	0.910
60	41190.657	409.085	0.910
61	35673.878	306.567	0.910
62	38550.028	317.530	0.910
63	40997.513	401.788	0.910
64	39731.379	316.487	0.910
65	38711.505	323.281	0.910
66	41389.637	338.222	0.910
67	44084.130	428.133	0.910
68	44239.238	451.241	0.910
69	41265.014	450.908	0.910
70	44787.213	491.686	0.910
71	48014.140	546.977	0.910
72	40171.333	383.419	0.910
73	42298.408	473.248	0.910
74	41008.863	393.838	0.910
75	37722.962	348.650	0.910
76	40194.464	348.922	0.910
77	37357.280	328.594	0.910
78	40879.480	358.844	0.910
79	39829.756	349.420	0.910
80	42514.655	411.024	0.910
81	42002.213	396.333	0.910
82	44817.081	450.195	0.910
83	41287.551	423.340	0.910
84	43246.398	354.144	0.910
85	40099.438	329.992	0.910
86	40996.670	329.197	0.910
87	43314.559	374.961	0.910
88	43822.390	351.764	0.910
89	39496.260	323.741	0.910
90	42310.796	349.831	0.910
91	40358.724	320.601	0.910
92	41231.751	309.401	0.910
93	40384.629	380.019	0.910
94	41573.650	382.829	0.910
95	42106.136	402.705	0.910
96	44280.540	369.836	0.910
97	43251.426	329.560	0.910
98	44825.194	402.693	0.910
99	41979.561	346.467	0.910
1	51163.178	457.942	0.920
2	47927.145	471.994	0.920
3	48404.648	409.697	0.920
4	44818.468	481.955	0.920
5	45406.575	414.355	0.920
6	48168.075	539.254	0.920
7	46531.283	413.611	0.920
8	49197.125	548.432	0.920
9	46131.898	412.188	0.920
10	42570.993	376.101	0.920
11	45241.357	371.065	0.920
12	44599.419	431.319	0.920
13	45011.967	388.764	0.920
14	47236.687	397.990	0.920
15	44407.011	356.455	0.920
16	47300.926	373.178	0.920
17	40080.497	338.401	0.920
18	43641.402	366.170	0.920
19	37396.565	294.260	0.920
20	40006.384	293.753	0.920
21	37154.158	298.404	0.920
22	39868.329	310.463	0.920
23	41799.310	404.554	0.920
24	43926.649	384.376	0.920
25	48219.532	486.931	0.920
26	44699.685	366.228	0.920
27	47366.695	432.978	0.920
28	48720.947	401.581	0.920
29	45531.114	386.547	0.920
30	48638.303	361.881	0.920
31	41973.733	391.199	0.920
32	43331.720	333.455	0.920
33	38267.265	289.781	0.920
34	40737.460	301.168	0.920
35	39818.839	377.787	0.920
36	41190.637	353.272	0.920
37	46032.501	415.082	0.920
38	44297.181	382.598	0.920
39	48914.279	486.013	0.920
40	45070.757	375.658	0.920
41	49993.513	442.473	0.920
42	50923.786	452.447	0.920
43	44370.572	391.911	0.920
44	52772.667	470.783	0.920
45	53264.532	494.171	0.920
46	45082.831	393.830	0.920
47	40303.428	384.844	0.920
48	39387.908	305.202	0.920
49	41302.505	433.720	0.920
50	40448.752	404.381	0.920
51	41086.921	411.368	0.920
52	44506.855	491.570	0.920
53	44775.846	407.172	0.920
54	47941.811	486.019	0.920
55	43442.469	329.826	0.920
56	41391.353	305.698	0.920
57	43682.993	316.176	0.920
58	44520.751	338.460	0.920
59	43287.427	421.484	0.920
60	41643.301	363.631	0.920
61	36065.898	272.504	0.920
62	38973.655	282.249	0.920
63	41448.035	357.145	0.920
64	40167.988	281.322	0.920
65	39136.906	287.361	0.920
66	41844.468	300.642	0.920
67	44568.571	380.563	0.920
68	44725.383	401.103	0.920
69	41718.476	400.807	0.920
70	45279.380	437.054	0.920
71	48541.768	486.201	0.920
72	40612.776	340.817	0.920
73	42763.226	420.665	0.920
74	41459.510	350.078	0.920
75	38137.500	309.911	0.920
76	40636.162	310.153	0.920
77	37767.800	292.083	0.920
78	41328.705	318.973	0.920
79	40267.446	310.595	0.920
80	42981.849	365.355	0.920
81	42463.775	352.296	0.920
82	45309.577	400.173	0.920
83	41741.260	376.302	0.920
84	43721.633	314.795	0.920
85	40540.092	293.327	0.920
86	41447.183	292.619	0.920
87	43790.543	333.298	0.920
88	44303.955	312.679	0.920
89	39930.285	287.770	0.920
90	42775.749	310.961	0.920
91	40802.227	284.979	0.920
92	41684.847	275.023	0.920
93	40828.416	337.795	0.920
94	42030.504	340.292	0.920
95	42568.841	357.960	0.920
96	44767.139	328.743	0.920
97	43726.716	292.942	0.920
98	45317.778	357.949	0.920
99	42440.875	307.971	0.920
1	51719.300	400.699	0.930
2	48448.092	412.995	0.930
3	48930.785	358.485	0.930
4	45305.625	421.711	0.930
5	45900.125	362.561	0.930
6	48691.641	471.847	0.930
7	47037.058	361.910	0.930
8	49731.877	479.878	0.930
9	46633.331	360.665	0.930
10	43033.721	329.088	0.930
11	45733.111	324.682	0.930
12	45084.196	377.404	0.930
13	45501.227	340.169	0.930
14	47750.130	348.241	0.930
15	44889.696	311.898	0.930
16	47815.066	326.530	0.930
17	40516.155	296.101	0.930
18	44115.765	320.399	0.930
19	37803.049	257.477	0.930
20	40441.236	257.034	0.930
21	37558.007	261.104	0.930
22	40301.680	271.655	0.930
23	42253.651	353.985	0.930
24	44404.112	336.329	0.930
25	48743.658	426.065	0.930
26	45185.551	320.449	0.930
27	47881.550	378.856	0.930
28	49250.522	351.383	0.930
29	46026.017	338.228	0.930
30	49166.980	316.646	0.930
31	42429.970	342.299	0.930
32	43802.717	291.773	0.930
33	38683.213	253.559	0.930
34	41180.259	263.522	0.930
35	40251.652	330.564	0.930
36	41638.362	309.113	0.930
37	46532.854	363.197	0.930
38	44778.672	334.773	0.930
39	49445.956	425.261	0.930
40	45560.657	328.701	0.930
41	50536.920	387.164	0.930
42	51477.305	395.892	0.930
43	44852.861	342.922	0.930
44	53346.283	411.935	0.930
45	53843.495	432.399	0.930
46	45572.862	344.601	0.930
47	40741.509	336.738	0.930
48	39816.038	267.052	0.930
49	41751.446	379.505	0.930
50	40888.412	353.834	0.930
51	41533.518	359.947	0.930
52	44990.626	430.124	0.930
53	45262.540	356.276	0.930
54	48462.917	425.266	0.930
55	43914.670	288.598	0.930
56	41841.259	267.486	0.930
57	44157.808	276.654	0.930
58	45004.672	296.152	0.930
59	43757.942	368.798	0.930
60	42095.946	318.177	0.930
61	36457.919	238.441	0.930
62	39397.281	246.968	0.930
63	41898.557	312.502	0.930
64	40604.597	246.157	0.930
65	39562.308	251.441	0.930
66	42299.300	263.062	0.930
67	45053.012	332.992	0.930
68	45211.529	350.965	0.930
69	42171.937	350.706	0.930
70	45771.548	382.422	0.930
71	49069.396	425.426	0.930
72	41054.219	298.215	0.930
73	43228.044	368.082	0.930
74	41910.157	306.318	0.930
75	38552.038	271.172	0.930
76	41077.859	271.384	0.930
77	38178.319	255.573	0.930
78	41777.930	279.101	0.930
79	40705.135	271.771	0.930
80	43449.043	319.686	0.930
81	42925.338	308.259	0.930
82	45802.072	350.152	0.930
83	42194.970	329.264	0.930
84	44196.869	275.446	0.930
85	40980.745	256.661	0.930
86	41897.696	256.042	0.930
87	44266.527	291.636	0.930
88	44785.520	273.594	0.930
89	40364.309	251.798	0.930
90	43240.703	272.091	0.930
91	41245.729	249.356	0.930
92	42137.943	240.645	0.930
93	41272.204	295.570	0.930
94	42487.357	297.756	0.930
95	43031.546	313.215	0.930
96	45253.738	287.650	0.930
97	44202.007	256.324	0.930
98	45810.363	313.206	0.930
99	42902.188	269.475	0.930
1	52275.421	343.456	0.940
2	48969.039	353.995	0.940
3	49456.923	307.272	0.940
4	45792.783	361.466	0.940
5	46393.675	310.766	0.940
6	49215.207	404.440	0.940
7	47542.833	310.208	0.940
8	50266.628	411.324	0.940
9	47134.765	309.141	0.940
10	43496.449	282.076	0.940
11	46224.865	278.299	0.940
12	45568.972	323.489	0.940
13	45990.488	291.573	0.940
14	48263.572	298.493	0.940
15	45372.381	267.341	0.940
16	48329.207	279.883	0.940
17	40951.813	253.801	0.940
18	44590.128	274.628	0.940
19	38209.534	220.695	0.940
20	40876.088	220.315	0.940
21	37961.857	223.803	0.940
22	40735.032	232.847	0.940
23	42707.991	303.416	0.940
24	44881.576	288.282	0.940
25	49267.783	365.198	0.940
26	45671.417	274.671	0.940
27	48396.405	324.734	0.940
28	49780.098	301.185	0.940
29	46520.921	289.910	0.940
30	49695.657	271.411	0.940
31	42886.206	293.399	0.940
32	44273.714	250.092	0.940
33	39099.162	217.336	0.940
34	41623.057	225.876	0.940
35	40684.466	283.340	0.940
36	42086.086	264.954	0.940
37	47033.207	311.312	0.940
38	45260.163	286.949	0.940
39	49977.633	364.509	0.940
40	46050.556	281.744	0.940
41	51080.328	331.855	0.940
42	52030.824	339.336	0.940
43	45335.150	293.933	0.940
44	53919.899	353.087	0.940
45	54422.457	370.628	0.940
46	46062.893	295.372	0.940
47	41179.590	288.633	0.940
48	40244.167	228.901	0.940
49	42200.386	325.290	0.940
50	41328.072	303.286	0.940
51	41980.115	308.526	0.940
52	45474.396	368.678	0.940
53	45749.234	305.379	0.940
54	48984.024	364.514	0.940
55	44386.870	247.370	0.940
56	42291.165	229.273	0.940
57	44632.623	237.132	0.940
58	45488.594	253.845	0.940
59	44228.458	316.113	0.940
60	42548.590	272.723	0.940
61	36849.940	204.378	0.940
62	39820.908	211.687	0.940
63	42349.079	267.858	0.940
64	41041.205	210.992	0.940
65	39987.709	215.521	0.940
66	42754.131	225.482	0.940
67	45537.453	285.422	0.940
68	45697.674	300.827	0.940
69	42625.399	300.605	0.940
70	46263.715	327.790	0.940
71	49597.024	364.651	0.940
72	41495.662	255.612	0.940
73	43692.862	315.499	0.940
74	42360.804	262.559	0.940
75	38966.576	232.433	0.940
76	41519.557	232.615	0.940
77	38588.839	219.062	0.940
78	42227.155	239.230	0.940
79	41142.825	232.946	0.940
80	43916.237	274.016	0.940
81	43386.901	264.222	0.940
82	46294.567	300.130	0.940
83	42648.679	282.226	0.940
84	44672.104	236.096	0.940
85	41421.398	219.995	0.940
86	42348.208	219.465	0.940
87	44742.512	249.974	0.940
88	45267.084	234.509	0.940
89	40798.334	215.827	0.940
90	43705.657	233.221	0.940
91	41689.232	213.734	0.940
92	42591.039	206.267	0.940
93	41715.991	253.346	0.940
94	42944.210	255.219	0.940
95	43494.251	268.470	0.940
96	45740.338	246.557	0.940
97	44677.297	219.707	0.940
98	46302.947	268.462	0.940
99	43363.502	230.978	0.940
1	52831.543	286.214	0.950
2	49489.986	294.996	0.950
3	49983.060	256.060	0.950
4	46279.940	301.222	0.950
5	46887.225	258.972	0.950
6	49738.773	337.033	0.950
7	48048.608	258.507	0.950
8	50801.379	342.770	0.950
9	47636.199	257.618	0.950
10	43959.177	235.063	0.950
11	46716.618	231.916	0.950
12	46053.748	269.574	0.950
13	46479.748	242.978	0.950
14	48777.014	248.744	0.950
15	45855.066	222.784	0.950
16	48843.347	233.236	0.950
17	41387.470	211.501	0.950
18	45064.492	228.856	0.950
19	38616.018	183.912	0.950
20	41310.940	183.596	0.950
21	38365.706	186.503	0.950
22	41168.383	194.039	0.950
23	43162.331	252.846	0.950
24	45359.039	240.235	0.950
25	49791.908	304.332	0.950
26	46157.283	228.892	0.950
27	48911.261	270.611	0.950
28	50309.673	250.988	0.950
29	47015.824	241.592	0.950
30	50224.334	226.176	0.950
31	43342.442	244.499	0.950
32	44744.711	208.410	0.950
33	39515.110	181.113	0.950
34	42065.856	188.230	0.950
35	41117.279	236.117	0.950
36	42533.810	220.795	0.950
37	47533.561	259.426	0.950
38	45741.655	239.124	0.950
39	50509.310	303.758	0.950
40	46540.456	234.786	0.950
41	51623.736	276.545	0.950
42	52584.344	282.780	0.950
43	45817.439	244.944	0.950
44	54493.515	294.239	0.950
45	55001.419	308.857	0.950
46	46552.923	246.144	0.950
47	41617.670	240.527	0.950
48	40672.296	190.751	0.950
49	42649.326	271.075	0.950
50	41767.733	252.738	0.950
51	42426.712	257.105	0.950
52	45958.166	307.231	0.950
53	46235.928	254.483	0.950
54	49505.131	303.762	0.950
55	44859.071	206.141	0.950
56	42741.071	191.061	0.950
57	45107.438	197.610	0.950
58	45972.515	211.537	0.950
59	44698.973	263.427	0.950
60	43001.235	227.269	0.950
61	37241.960	170.315	0.950
62	40244.535	176.406	0.950
63	42799.601	223.215	0.950
64	41477.814	175.826	0.950
65	40413.110	179.600	0.950
66	43208.962	187.901	0.950
67	46021.894	237.852	0.950
68	46183.820	250.689	0.950
69	43078.861	250.504	0.950
70	46755.882	273.159	0.950
71	50124.652	303.876	0.950
72	41937.106	213.010	0.950
73	44157.679	262.915	0.950
74	42811.450	218.799	0.950
75	39381.114	193.694	0.950
76	41961.254	193.846	0.950
77	38999.358	182.552	0.950
78	42676.380	199.358	0.950
79	41580.515	194.122	0.950
80	44383.431	228.347	0.950
81	43848.464	220.185	0.950
82	46787.063	250.108	0.950
83	43102.388	235.189	0.950
84	45147.339	196.747	0.950
85	41862.051	183.329	0.950
86	42798.721	182.887	0.950
87	45218.496	208.311	0.950
88	45748.649	195.424	0.950
89	41232.359	179.856	0.950
90	44170.611	194.351	0.950
91	42132.734	178.112	0.950
92	43044.135	171.889	0.950
93	42159.778	211.122	0.950
94	43401.064	212.683	0.950
95	43956.955	223.725	0.950
96	46226.937	205.464	0.950
97	45152.588	183.089	0.950
98	46795.532	223.718	0.950
99	43824.816	192.482	0.950
1	53387.664	228.971	0.960
2	50010.933	235.997	0.960
3	50509.198	204.848	0.960
4	46767.097	240.977	0.960
5	47380.774	207.178	0.960
6	50262.339	269.627	0.960
7	48554.383	206.806	0.960
8	51336.131	274.216	0.960
9	48137.632	206.094	0.960
10	44421.906	188.051	0.960
11	47208.372	185.533	0.960
12	46538.525	215.659	0.960
13	46969.009	194.382	0.960
14	49290.456	198.995	0.960
15	46337.751	178.228	0.960
16	49357.488	186.589	0.960
17	41823.128	169.201	0.960
18	45538.855	183.085	0.960
19	39022.503	147.130	0.960
20	41745.792	146.877	0.960
21	38769.556	149.202	0.960
22	41601.734	155.232	0.960
23	43616.672	202.277	0.960
24	45836.503	192.188	0.960
25	50316.034	243.466	0.960
26	46643.150	183.114	0.960
27	49426.116	216.489	0.960
28	50839.249	200.790	0.960
29	47510.728	193.273	0.960
30	50753.012	180.940	0.960
31	43798.678	195.599	0.960
32	45215.708	166.728	0.960
33	39931.059	144.891	0.960
34	42508.654	150.584	0.960
35	41550.092	188.893	0.960
36	42981.535	176.636	0.960
37	48033.914	207.541	0.960
38	46223.146	191.299	0.960
39	51040.987	243.006	0.960
40	47030.355	187.829	0.960
41	52167.144	221.236	0.960
42	53137.863	226.224	0.960
43	46299.728	195.956	0.960
44	55067.131	235.391	0.960
45	55580.382	247.085	0.960
46	47042.954	196.915	0.960
47	42055.751	192.422	0.960
48	41100.426	152.601	0.960
49	43098.267	216.860	0.960
50	42207.393	202.191	0.960
51	42873.309	205.684	0.960
52	46441.936	245.785	0.960
53	46722.622	203.586	0.960
54	50026.237	243.009	0.960
55	45331.272	164.913	0.960
56	43190.977	152.849	0.960
57	45582.253	158.088	0.960
58	46456.436	169.230	0.960
59	45169.489	210.742	0.960
60	43453.879	181.816	0.960
61	37633.981	136.252	0.960
62	40668.161	141.125	0.960
63	43250.124	178.572	0.960
64	41914.422	140.661	0.960
65	40838.511	143.680	0.960
66	43663.793	150.321	0.960
67	46506.335	190.281	0.960
68	46669.965	200.551	0.960
69	43532.322	200.403	0.960
70	47248.049	218.527	0.960
71	50652.280	243.101	0.960
72	42378.549	170.408	0.960
73	44622.497	210.332	0.960
74	43262.097	175.039	0.960
75	39795.652	154.956	0.960
76	42402.951	155.077	0.960
77	39409.878	146.042	0.960
78	43125.605	159.486	0.960
79	42018.204	155.298	0.960
80	44850.625	182.677	0.960
81	44310.027	176.148	0.960
82	47279.558	200.087	0.960
83	43556.098	188.151	0.960
84	45622.574	157.398	0.960
85	42302.704	146.663	0.960
86	43249.234	146.310	0.960
87	45694.480	166.649	0.960
88	46230.214	156.340	0.960
89	41666.384	143.885	0.960
90	44635.565	155.481	0.960
91	42576.236	142.489	0.960
92	43497.231	137.511	0.960
93	42603.565	168.897	0.960
94	43857.917	170.146	0.960
95	44419.660	178.980	0.960
96	46713.536	164.371	0.960
97	45627.878	146.471	0.960
98	47288.117	178.975	0.960
99	44286.130	153.985	0.960
1	53943.786	171.728	0.970
2	50531.881	176.998	0.970
3	51035.335	153.636	0.970
4	47254.254	180.733	0.970
5	47874.324	155.383	0.970
6	50785.905	202.220	0.970
7	49060.158	155.104	0.970
8	51870.882	205.662	0.970
9	48639.066	154.571	0.970
10	44884.634	141.038	0.970
11	47700.126	139.149	0.970
12	47023.301	161.745	0.970
13	47458.269	145.787	0.970
14	49803.899	149.246	0.970
15	46820.436	133.671	0.970
16	49871.628	139.942	0.970
17	42258.785	126.901	0.970
18	46013.218	137.314	0.970
19	39428.987	110.347	0.970
20	42180.644	110.158	0.970
21	39173.405	111.902	0.970
22	42035.086	116.424	0.970
23	44071.012	151.708	0.970
24	46313.967	144.141	0.970
25	50840.159	182.599	0.970
26	47129.016	137.335	0.970
27	49940.972	162.367	0.970
28	51368.824	150.593	0.970
29	48005.631	144.955	0.970
30	51281.689	135.705	0.970
31	44254.914	146.700	0.970
32	45686.705	125.046	0.970
33	40347.007	108.668	0.970
34	42951.453	112.938	0.970
35	41982.906	141.670	0.970
36	43429.259	132.477	0.970
37	48534.267	155.656	0.970
38	46704.637	143.474	0.970
39	51572.664	182.255	0.970
40	47520.255	140.872	0.970
41	52710.551	165.927	0.970
42	53691.383	169.668	0.970
43	46782.017	146.967	0.970
44	55640.747	176.544	0.970
45	56159.344	185.314	0.970
46	47532.985	147.686	0.970
47	42493.832	144.316	0.970
48	41528.555	114.451	0.970
49	43547.207	162.645	0.970
50	42647.053	151.643	0.970
51	43319.906	154.263	0.970
52	46925.706	184.339	0.970
53	47209.316	152.690	0.970
54	50547.344	182.257	0.970
55	45803.473	123.685	0.970
56	43640.883	114.637	0.970
57	46057.068	118.566	0.970
58	46940.357	126.922	0.970
59	45640.004	158.056	0.970
60	43906.524	136.362	0.970
61	38026.002	102.189	0.970
62	41091.788	105.843	0.970
63	43700.646	133.929	0.970
64	42351.031	105.496	0.970
65	41263.912	107.760	0.970
66	44118.624	112.741	0.970
67	46990.776	142.711	0.970
68	47156.111	150.414	0.970
69	43985.784	150.303	0.970
70	47740.216	163.895	0.970
71	51179.908	182.326	0.970
72	42819.992	127.806	0.970
73	45087.315	157.749	0.970
74	43712.744	131.279	0.970
75	40210.190	116.217	0.970
76	42844.649	116.307	0.970
77	39820.397	109.531	0.970
78	43574.830	119.615	0.970
79	42455.894	116.473	0.970
80	45317.819	137.008	0.970
81	44771.589	132.111	0.970
82	47772.054	150.065	0.970
83	44009.807	141.113	0.970
84	46097.809	118.048	0.970
85	42743.357	109.997	0.970
86	43699.747	109.732	0.970
87	46170.464	124.987	0.970
88	46711.778	117.255	0.970
89	42100.409	107.914	0.970
90	45100.518	116.610	0.970
91	43019.739	106.867	0.970
92	43950.327	103.134	0.970
93	43047.352	126.673	0.970
94	44314.770	127.610	0.970
95	44882.365	134.235	0.970
96	47200.136	123.279	0.970
97	46103.168	109.853	0.970
98	47780.701	134.231	0.970
99	44747.444	115.489	0.970
1	54499.907	114.485	0.980
2	51052.828	117.998	0.980
3	51561.473	102.424	0.980
4	47741.412	120.489	0.980
5	48367.874	103.589	0.980
6	51309.471	134.813	0.980
7	49565.932	103.403	0.980
