Iteration	expected_value	risk	lambda
49	17562.673	1087.044	0.700
1	14120.751	666.932	0.720
2	15334.902	752.431	0.720
3	17526.775	832.866	0.720
4	23939.979	1254.884	0.720
5	17476.099	853.423	0.720
6	17028.941	816.620	0.720
7	16325.848	755.229	0.720
8	16270.274	753.867	0.720
9	14025.550	667.157	0.720
10	16433.413	738.718	0.720
11	16129.846	686.004	0.720
12	15209.797	722.366	0.720
13	16292.706	698.787	0.720
14	16511.453	712.756	0.720
15	23115.676	1267.444	0.720
16	22935.976	1135.260	0.720
17	22276.944	1044.602	0.720
18	17518.698	828.089	0.720
19	20485.394	1118.366	0.720
20	16323.396	782.217	0.720
21	20430.027	1162.233	0.720
22	17779.633	1067.949	0.720
23	15641.623	885.437	0.720
24	17605.806	887.617	0.720
25	15329.683	647.460	0.720
26	15748.759	874.683	0.720
27	17272.268	787.945	0.720
28	17937.854	926.985	0.720
29	20008.927	923.252	0.720
30	19125.628	1003.248	0.720
31	15533.199	651.670	0.720
32	18854.864	945.781	0.720
33	16625.109	670.821	0.720
34	15516.780	600.817	0.720
35	15145.504	589.432	0.720
36	16671.518	793.050	0.720
37	17832.858	937.100	0.720
38	15581.032	834.859	0.720
39	17345.428	809.203	0.720
40	17606.084	773.847	0.720
41	17606.084	773.847	0.720
42	17606.084	773.847	0.720
43	18931.742	925.391	0.720
44	17411.410	737.710	0.720
45	17411.410	737.710	0.720
46	18064.463	1014.574	0.720
47	17640.857	863.689	0.720
48	17429.582	962.466	0.720
49	17429.582	962.466	0.720
1	14512.994	619.294	0.740
2	15760.872	698.686	0.740
3	18013.630	773.376	0.740
4	24604.978	1165.250	0.740
5	17961.546	792.464	0.740
6	17501.967	758.290	0.740
7	16779.344	701.284	0.740
8	16722.226	700.019	0.740
9	14415.149	619.503	0.740
10	16889.897	685.952	0.740
11	16577.898	637.004	0.740
12	15632.292	670.769	0.740
13	16745.281	648.873	0.740
14	16970.104	661.845	0.740
15	23757.778	1176.913	0.740
16	23573.087	1054.170	0.740
17	22895.748	969.988	0.740
18	18005.328	768.940	0.740
19	21054.433	1038.482	0.740
20	16776.824	726.344	0.740
21	20997.527	1079.216	0.740
22	18273.512	991.667	0.740
23	16076.112	822.192	0.740
24	18094.856	824.215	0.740
25	15755.508	601.213	0.740
26	16186.225	812.206	0.740
27	17752.054	731.663	0.740
28	18436.128	860.772	0.740
29	20564.730	857.305	0.740
30	19656.896	931.588	0.740
31	15964.676	605.122	0.740
32	19378.611	878.226	0.740
33	17086.917	622.905	0.740
34	15947.802	557.902	0.740
35	15566.212	547.330	0.740
36	17134.615	736.403	0.740
37	18328.216	870.164	0.740
38	16013.839	775.226	0.740
39	17827.246	751.403	0.740
40	18095.142	718.572	0.740
41	18095.142	718.572	0.740
42	18095.142	718.572	0.740
43	19457.624	859.292	0.740
44	17895.061	685.016	0.740
45	17895.061	685.016	0.740
46	18566.254	942.104	0.740
47	18130.881	801.997	0.740
48	17913.737	893.718	0.740
49	17913.737	893.718	0.740
1	14905.237	571.656	0.760
2	16186.841	644.941	0.760
3	18500.485	713.885	0.760
4	25269.978	1075.615	0.760
5	18446.993	731.506	0.760
6	17974.993	699.960	0.760
7	17232.840	647.339	0.760
8	17174.178	646.172	0.760
9	14804.748	571.849	0.760
10	17346.381	633.187	0.760
11	17025.949	588.004	0.760
12	16054.786	619.171	0.760
13	17197.856	598.960	0.760
14	17428.756	610.934	0.760
15	24399.881	1086.381	0.760
16	24210.197	973.080	0.760
17	23514.552	895.373	0.760
18	18491.959	709.790	0.760
19	21623.472	958.599	0.760
20	17230.252	670.472	0.760
21	21565.028	996.199	0.760
22	18767.391	915.385	0.760
23	16510.602	758.946	0.760
24	18583.906	760.814	0.760
25	16181.333	554.966	0.760
26	16623.691	749.728	0.760
27	18231.839	675.382	0.760
28	18934.402	794.559	0.760
29	21120.534	791.359	0.760
30	20188.163	859.927	0.760
31	16396.154	558.574	0.760
32	19902.357	810.670	0.760
33	17548.726	574.990	0.760
34	16378.823	514.986	0.760
35	15986.921	505.228	0.760
36	17597.713	679.757	0.760
37	18823.573	803.229	0.760
38	16446.645	715.593	0.760
39	18309.063	693.602	0.760
40	18584.200	663.297	0.760
41	18584.200	663.297	0.760
42	18584.200	663.297	0.760
43	19983.505	793.192	0.760
44	18378.711	632.322	0.760
45	18378.711	632.322	0.760
46	19068.045	869.635	0.760
47	18620.905	740.305	0.760
48	18397.892	824.971	0.760
49	18397.892	824.971	0.760
1	15297.480	524.018	0.780
2	16612.811	591.196	0.780
3	18987.340	654.395	0.780
4	25934.977	985.981	0.780
5	18932.441	670.547	0.780
6	18448.019	641.630	0.780
7	17686.335	593.395	0.780
8	17626.130	592.324	0.780
9	15194.346	524.194	0.780
10	17802.864	580.421	0.780
11	17474.000	539.003	0.780
12	16477.280	567.573	0.780
13	17650.431	549.047	0.780
14	17887.407	560.023	0.780
15	25041.983	995.849	0.780
16	24847.307	891.990	0.780
17	24133.356	820.759	0.780
18	18978.589	650.641	0.780
19	22192.510	878.716	0.780
20	17683.680	614.599	0.780
21	22132.529	913.183	0.780
22	19261.269	839.103	0.780
23	16945.091	695.701	0.780
24	19072.956	697.413	0.780
25	17763.457	604.808	0.780
26	17882.571	612.734	0.780
27	19318.930	736.293	0.780
28	17408.927	535.710	0.780
29	16879.452	655.961	0.780
30	17812.965	521.354	0.780
31	18060.811	623.110	0.780
32	22420.586	807.434	0.780
33	19051.791	612.375	0.780
34	16809.845	472.071	0.780
35	16809.845	472.071	0.780
36	16809.845	472.071	0.780
37	19916.021	668.506	0.780
38	19916.021	668.506	0.780
39	19916.021	668.506	0.780
40	18829.394	658.168	0.780
41	18829.394	658.168	0.780
42	18829.394	658.168	0.780
43	18829.394	658.168	0.780
44	18829.394	658.168	0.780
45	18829.394	658.168	0.780
46	18829.394	658.168	0.780
47	18829.394	658.168	0.780
48	18829.394	658.168	0.780
49	18829.394	658.168	0.780
1	15689.724	476.380	0.800
2	17038.780	537.451	0.800
3	19474.195	594.904	0.800
4	26599.977	896.346	0.800
5	19417.888	609.588	0.800
6	18921.046	583.300	0.800
7	18139.831	539.450	0.800
8	18078.082	538.476	0.800
9	15583.945	476.540	0.800
10	18259.348	527.655	0.800
11	17922.051	490.003	0.800
12	16899.775	515.976	0.800
13	18103.007	499.133	0.800
14	18346.058	509.112	0.800
15	25684.085	905.317	0.800
16	25484.418	810.900	0.800
17	24752.160	746.144	0.800
18	19465.220	591.492	0.800
19	22761.549	798.833	0.800
20	18137.107	558.726	0.800
21	22700.030	830.166	0.800
22	19755.148	762.821	0.800
23	17379.581	632.455	0.800
24	19562.006	634.012	0.800
25	18218.930	549.825	0.800
26	18341.099	557.031	0.800
27	19814.287	669.357	0.800
28	17855.310	487.009	0.800
29	17312.258	596.328	0.800
30	18269.708	473.958	0.800
31	18523.908	566.464	0.800
32	22995.473	734.031	0.800
33	19540.299	556.705	0.800
34	17240.867	429.155	0.800
35	17240.867	429.155	0.800
36	17240.867	429.155	0.800
37	20426.688	607.732	0.800
38	20426.688	607.732	0.800
39	20426.688	607.732	0.800
40	19312.199	598.334	0.800
41	19312.199	598.334	0.800
42	19312.199	598.334	0.800
43	19312.199	598.334	0.800
44	19312.199	598.334	0.800
45	19312.199	598.334	0.800
46	19312.199	598.334	0.800
47	19312.199	598.334	0.800
48	19312.199	598.334	0.800
49	19312.199	598.334	0.800
1	16081.967	428.742	0.820
2	17464.750	483.706	0.820
3	19961.049	535.414	0.820
4	27264.976	806.711	0.820
5	19903.335	548.629	0.820
6	19394.072	524.970	0.820
7	18593.327	485.505	0.820
8	18530.034	484.629	0.820
9	15973.543	428.886	0.820
10	18715.832	474.890	0.820
11	18370.103	441.003	0.820
12	17322.269	464.378	0.820
13	18555.582	449.220	0.820
14	18804.710	458.201	0.820
15	26326.187	814.786	0.820
16	26121.528	729.810	0.820
17	25370.964	671.530	0.820
18	19951.850	532.343	0.820
19	23330.588	718.949	0.820
20	18590.535	502.854	0.820
21	23267.530	747.150	0.820
22	20249.027	686.539	0.820
23	17814.070	569.210	0.820
24	20051.057	570.611	0.820
25	18674.404	494.843	0.820
26	18799.626	501.328	0.820
27	20309.644	602.421	0.820
28	18301.693	438.309	0.820
29	17745.065	536.695	0.820
30	18726.451	426.562	0.820
31	18987.006	509.818	0.820
32	23570.359	660.628	0.820
33	20028.806	501.034	0.820
34	17671.888	386.240	0.820
35	17671.888	386.240	0.820
36	17671.888	386.240	0.820
37	20937.355	546.959	0.820
38	20937.355	546.959	0.820
39	20937.355	546.959	0.820
40	19795.004	538.501	0.820
41	19795.004	538.501	0.820
42	19795.004	538.501	0.820
43	19795.004	538.501	0.820
44	19795.004	538.501	0.820
45	19795.004	538.501	0.820
46	19795.004	538.501	0.820
47	19795.004	538.501	0.820
48	19795.004	538.501	0.820
49	19795.004	538.501	0.820
1	16474.210	381.104	0.840
2	17890.719	429.961	0.840
3	20447.904	475.924	0.840
4	27929.976	717.077	0.840
5	20388.782	487.670	0.840
6	19867.098	466.640	0.840
7	19046.823	431.560	0.840
8	18981.986	430.781	0.840
9	16363.142	381.232	0.840
10	19172.316	422.124	0.840
11	18818.154	392.002	0.840
12	17744.763	412.781	0.840
13	19008.157	399.307	0.840
14	19263.361	407.289	0.840
15	26968.289	724.254	0.840
16	26758.639	648.720	0.840
17	25989.768	596.915	0.840
18	20438.481	473.194	0.840
19	23899.627	639.066	0.840
20	19043.963	446.981	0.840
21	23835.031	664.133	0.840
22	20742.905	610.257	0.840
23	18248.560	505.964	0.840
24	20540.107	507.209	0.840
25	19129.877	439.860	0.840
26	19258.154	445.625	0.840
27	20805.001	535.486	0.840
28	18748.076	389.608	0.840
29	18177.871	477.062	0.840
30	19183.193	379.166	0.840
31	19450.104	453.171	0.840
32	24145.246	587.225	0.840
33	20517.314	445.364	0.840
34	18102.910	343.324	0.840
35	18102.910	343.324	0.840
36	18102.910	343.324	0.840
37	21448.022	486.186	0.840
38	21448.022	486.186	0.840
39	21448.022	486.186	0.840
40	20277.809	478.667	0.840
41	20277.809	478.667	0.840
42	20277.809	478.667	0.840
43	20277.809	478.667	0.840
44	20277.809	478.667	0.840
45	20277.809	478.667	0.840
46	20277.809	478.667	0.840
47	20277.809	478.667	0.840
48	20277.809	478.667	0.840
49	20277.809	478.667	0.840
1	16866.453	333.466	0.860
2	18316.689	376.215	0.860
3	20934.759	416.433	0.860
4	28594.975	627.442	0.860
5	20874.229	426.712	0.860
6	20340.124	408.310	0.860
7	19500.318	377.615	0.860
8	19433.938	376.933	0.860
9	16752.741	333.578	0.860
10	19628.799	369.359	0.860
11	19266.205	343.002	0.860
12	18167.258	361.183	0.860
13	19460.732	349.393	0.860
14	19722.013	356.378	0.860
15	27610.391	633.722	0.860
16	27395.749	567.630	0.860
17	26608.572	522.301	0.860
18	20925.111	414.044	0.860
19	24468.665	559.183	0.860
20	19497.390	391.108	0.860
21	24402.532	581.116	0.860
22	21236.784	533.975	0.860
23	18683.049	442.719	0.860
24	21029.157	443.808	0.860
25	19585.350	384.878	0.860
26	19716.681	389.922	0.860
27	21300.359	468.550	0.860
28	19194.458	340.907	0.860
29	18610.677	417.429	0.860
30	19639.936	331.771	0.860
31	19913.202	396.525	0.860
32	24720.133	513.822	0.860
33	21005.821	389.693	0.860
34	18533.932	300.409	0.860
35	18533.932	300.409	0.860
36	18533.932	300.409	0.860
37	21958.689	425.413	0.860
38	21958.689	425.413	0.860
39	21958.689	425.413	0.860
40	20760.614	418.834	0.860
41	20760.614	418.834	0.860
42	20760.614	418.834	0.860
43	20760.614	418.834	0.860
44	20760.614	418.834	0.860
45	20760.614	418.834	0.860
46	20760.614	418.834	0.860
47	20760.614	418.834	0.860
48	20760.614	418.834	0.860
49	20760.614	418.834	0.860
1	17258.696	285.828	0.880
2	18742.658	322.470	0.880
3	21421.614	356.943	0.880
4	29259.974	537.808	0.880
5	21359.677	365.753	0.880
6	20813.150	349.980	0.880
7	19953.814	323.670	0.880
8	19885.890	323.086	0.880
9	17142.339	285.924	0.880
10	20085.283	316.593	0.880
11	19714.257	294.002	0.880
12	18589.752	309.586	0.880
13	19913.307	299.480	0.880
14	20180.664	305.467	0.880
15	28252.493	543.190	0.880
16	28032.860	486.540	0.880
17	27227.376	447.687	0.880
18	21411.742	354.895	0.880
19	25037.704	479.300	0.880
20	19950.818	335.236	0.880
21	24970.033	498.100	0.880
22	21730.663	457.693	0.880
23	19117.539	379.473	0.880
24	21518.207	380.407	0.880
25	20040.823	329.895	0.880
26	20175.209	334.219	0.880
27	21795.716	401.614	0.880
28	19640.841	292.206	0.880
29	19043.484	357.797	0.880
30	20096.679	284.375	0.880
31	20376.299	339.878	0.880
32	25295.020	440.418	0.880
33	21494.329	334.023	0.880
34	18964.953	257.493	0.880
35	18964.953	257.493	0.880
36	18964.953	257.493	0.880
37	22469.357	364.639	0.880
38	22469.357	364.639	0.880
39	22469.357	364.639	0.880
40	21243.419	359.001	0.880
41	21243.419	359.001	0.880
42	21243.419	359.001	0.880
43	21243.419	359.001	0.880
44	21243.419	359.001	0.880
45	21243.419	359.001	0.880
46	21243.419	359.001	0.880
47	21243.419	359.001	0.880
48	21243.419	359.001	0.880
49	21243.419	359.001	0.880
1	17650.939	238.190	0.900
2	19168.628	268.725	0.900
3	21908.469	297.452	0.900
4	29924.974	448.173	0.900
5	21845.124	304.794	0.900
6	21286.176	291.650	0.900
7	20407.310	269.725	0.900
8	20337.843	269.238	0.900
9	17531.938	238.270	0.900
10	20541.767	263.828	0.900
11	20162.308	245.002	0.900
12	19012.246	257.988	0.900
13	20365.882	249.567	0.900
14	20639.316	254.556	0.900
15	28894.595	452.659	0.900
16	28669.970	405.450	0.900
17	27846.180	373.072	0.900
18	21898.372	295.746	0.900
19	25606.743	399.416	0.900
20	20404.246	279.363	0.900
21	25537.533	415.083	0.900
22	22224.541	381.410	0.900
23	19552.028	316.228	0.900
24	22007.257	317.006	0.900
25	20496.297	274.913	0.900
26	20633.736	278.516	0.900
27	22291.073	334.679	0.900
28	20087.224	243.505	0.900
29	19476.290	298.164	0.900
30	20553.422	236.979	0.900
31	20839.397	283.232	0.900
32	25869.907	367.015	0.900
33	21982.836	278.352	0.900
34	19395.975	214.578	0.900
35	19395.975	214.578	0.900
36	19395.975	214.578	0.900
37	22980.024	303.866	0.900
38	22980.024	303.866	0.900
39	22980.024	303.866	0.900
40	21726.223	299.167	0.900
41	21726.223	299.167	0.900
42	21726.223	299.167	0.900
43	21726.223	299.167	0.900
44	21726.223	299.167	0.900
45	21726.223	299.167	0.900
46	21726.223	299.167	0.900
47	21726.223	299.167	0.900
48	21726.223	299.167	0.900
49	21726.223	299.167	0.900
1	18043.182	190.552	0.920
2	19594.597	214.980	0.920
3	22395.324	237.962	0.920
4	30589.973	358.538	0.920
5	22330.571	243.835	0.920
6	21759.202	233.320	0.920
7	20860.806	215.780	0.920
8	20789.795	215.391	0.920
9	17921.537	190.616	0.920
10	20998.250	211.062	0.920
11	20610.359	196.001	0.920
12	19434.741	206.390	0.920
13	20818.458	199.653	0.920
14	21097.967	203.645	0.920
15	29536.698	362.127	0.920
16	29307.081	324.360	0.920
17	28464.984	298.458	0.920
18	22385.003	236.597	0.920
19	26175.781	319.533	0.920
20	20857.673	223.491	0.920
21	26105.034	332.066	0.920
22	22718.420	305.128	0.920
23	19986.518	252.982	0.920
24	22496.307	253.605	0.920
25	20951.770	219.930	0.920
26	21092.264	222.813	0.920
27	22786.430	267.743	0.920
28	20533.607	194.804	0.920
29	19909.097	238.531	0.920
30	21010.164	189.583	0.920
31	21302.495	226.586	0.920
32	26444.794	293.612	0.920
33	22471.343	222.682	0.920
34	19826.997	171.662	0.920
35	19826.997	171.662	0.920
36	19826.997	171.662	0.920
37	23490.691	243.093	0.920
38	23490.691	243.093	0.920
39	23490.691	243.093	0.920
40	22209.028	239.334	0.920
41	22209.028	239.334	0.920
42	22209.028	239.334	0.920
43	22209.028	239.334	0.920
44	22209.028	239.334	0.920
45	22209.028	239.334	0.920
46	22209.028	239.334	0.920
47	22209.028	239.334	0.920
48	22209.028	239.334	0.920
49	22209.028	239.334	0.920
1	18435.425	142.914	0.940
2	20020.567	161.235	0.940
3	22882.179	178.471	0.940
4	31254.973	268.904	0.940
5	22816.018	182.876	0.940
6	22232.228	174.990	0.940
7	21314.302	161.835	0.940
8	21241.747	161.543	0.940
9	18311.135	142.962	0.940
10	21454.734	158.297	0.940
11	21058.410	147.001	0.940
12	19857.235	154.793	0.940
13	21271.033	149.740	0.940
14	21556.619	152.734	0.940
15	30178.800	271.595	0.940
16	29944.191	243.270	0.940
17	29083.788	223.843	0.940
18	22871.633	177.448	0.940
19	26744.820	239.650	0.940
20	21311.101	167.618	0.940
21	26672.535	249.050	0.940
22	23212.299	228.846	0.940
23	20421.007	189.737	0.940
24	22985.358	190.204	0.940
25	21407.243	164.948	0.940
26	21550.791	167.109	0.940
27	23281.787	200.807	0.940
28	20979.989	146.103	0.940
29	20341.903	178.898	0.940
30	21466.907	142.187	0.940
31	21765.592	169.939	0.940
32	27019.680	220.209	0.940
33	22959.851	167.011	0.940
34	20258.018	128.747	0.940
35	20258.018	128.747	0.940
36	20258.018	128.747	0.940
37	24001.358	182.320	0.940
38	24001.358	182.320	0.940
39	24001.358	182.320	0.940
40	22691.833	179.500	0.940
41	22691.833	179.500	0.940
42	22691.833	179.500	0.940
43	22691.833	179.500	0.940
44	22691.833	179.500	0.940
45	22691.833	179.500	0.940
46	22691.833	179.500	0.940
47	22691.833	179.500	0.940
48	22691.833	179.500	0.940
49	22691.833	179.500	0.940
1	18827.668	95.276	0.960
2	20446.536	107.490	0.960
3	23369.033	118.981	0.960
4	31919.972	179.269	0.960
5	23301.465	121.918	0.960
6	22705.255	116.660	0.960
7	21767.797	107.890	0.960
8	21693.699	107.695	0.960
9	18700.734	95.308	0.960
10	21911.218	105.531	0.960
11	21506.462	98.001	0.960
12	20279.730	103.195	0.960
13	21723.608	99.827	0.960
14	22015.270	101.822	0.960
15	30820.902	181.063	0.960
16	30581.301	162.180	0.960
17	29702.592	149.229	0.960
18	23358.264	118.298	0.960
19	27313.859	159.767	0.960
20	21764.529	111.745	0.960
21	27240.036	166.033	0.960
22	23706.178	152.564	0.960
23	20855.497	126.491	0.960
24	23474.408	126.802	0.960
25	21862.716	109.965	0.960
26	22009.319	111.406	0.960
27	23777.145	133.871	0.960
28	21426.372	97.402	0.960
29	20774.710	119.266	0.960
30	21923.650	94.792	0.960
31	22228.690	113.293	0.960
32	27594.567	146.806	0.960
33	23448.358	111.341	0.960
34	20689.040	85.831	0.960
35	20689.040	85.831	0.960
36	20689.040	85.831	0.960
37	24512.025	121.546	0.960
38	24512.025	121.546	0.960
39	24512.025	121.546	0.960
40	23174.638	119.667	0.960
41	23174.638	119.667	0.960
42	23174.638	119.667	0.960
43	23174.638	119.667	0.960
44	23174.638	119.667	0.960
45	23174.638	119.667	0.960
46	23174.638	119.667	0.960
47	23174.638	119.667	0.960
48	23174.638	119.667	0.960
49	23174.638	119.667	0.960
1	19219.911	47.638	0.980
2	20872.506	53.745	0.980
3	23855.888	59.490	0.980
4	32584.971	89.635	0.980
5	23786.913	60.959	0.980
6	23178.281	58.330	0.980
7	22221.293	53.945	0.980
8	22145.651	53.848	0.980
9	19090.332	47.654	0.980
10	22367.702	52.766	0.980
11	21954.513	49.000	0.980
12	20702.224	51.598	0.980
13	22176.183	49.913	0.980
14	22473.922	50.911	0.980
15	31463.004	90.532	0.980
16	31218.412	81.090	0.980
17	30321.396	74.614	0.980
18	23844.894	59.149	0.980
19	27882.898	79.883	0.980
20	22217.956	55.873	0.980
21	27807.536	83.017	0.980
22	24200.056	76.282	0.980
23	21289.987	63.246	0.980
24	23963.458	63.401	0.980
25	22318.190	54.983	0.980
26	22467.846	55.703	0.980
27	24272.502	66.936	0.980
28	21872.755	48.701	0.980
29	21207.516	59.633	0.980
30	22380.392	47.396	0.980
31	22691.788	56.646	0.980
32	28169.454	73.403	0.980
33	23936.866	55.670	0.980
34	21120.061	42.916	0.980
35	21120.061	42.916	0.980
36	21120.061	42.916	0.980
37	25022.693	60.773	0.980
38	25022.693	60.773	0.980
39	25022.693	60.773	0.980
40	23657.443	59.833	0.980
41	23657.443	59.833	0.980
42	23657.443	59.833	0.980
43	23657.443	59.833	0.980
44	23657.443	59.833	0.980
45	23657.443	59.833	0.980
46	23657.443	59.833	0.980
47	23657.443	59.833	0.980
48	23657.443	59.833	0.980
49	23657.443	59.833	0.980
1	19612.154	-0.000	1.000
2	21298.475	-0.000	1.000
3	24342.743	-0.000	1.000
4	33249.971	-0.000	1.000
5	24272.360	-0.000	1.000
6	23651.307	-0.000	1.000
7	22674.789	-0.000	1.000
8	22597.603	-0.000	1.000
9	19479.931	-0.000	1.000
10	22824.185	-0.000	1.000
11	22402.564	-0.000	1.000
12	21124.718	-0.000	1.000
13	22628.758	-0.000	1.000
14	22932.573	-0.000	1.000
15	32105.106	-0.000	1.000
16	31855.522	-0.000	1.000
17	30940.200	-0.000	1.000
18	24331.525	-0.000	1.000
19	28451.936	-0.000	1.000
20	22671.384	-0.000	1.000
21	28375.037	-0.000	1.000
22	24693.935	-0.000	1.000
23	21724.476	-0.000	1.000
24	24452.508	-0.000	1.000
25	22773.663	-0.000	1.000
26	22926.373	-0.000	1.000
27	24767.859	-0.000	1.000
28	22319.138	-0.000	1.000
29	21640.323	-0.000	1.000
30	22837.135	-0.000	1.000
31	23154.885	-0.000	1.000
32	28744.341	-0.000	1.000
33	24425.373	-0.000	1.000
34	21551.083	-0.000	1.000
35	21551.083	-0.000	1.000
36	21551.083	-0.000	1.000
37	25533.360	-0.000	1.000
38	25533.360	-0.000	1.000
39	25533.360	-0.000	1.000
40	24140.248	-0.000	1.000
41	24140.248	-0.000	1.000
42	24140.248	-0.000	1.000
43	24140.248	-0.000	1.000
44	24140.248	-0.000	1.000
45	24140.248	-0.000	1.000
46	24140.248	-0.000	1.000
47	24140.248	-0.000	1.000
48	24140.248	-0.000	1.000
49	24140.248	-0.000	1.000
